0
0,017424824
-0,020477055
0,013031292
0,007447782
-0,0052242316
0,012528263
-0,035981275
-0,027199302
0,009545586
-0,028400978
-0,0067352685
0,059555538
0,048744947
0,028273335
-0,009483284
0,012145556
0,03095733
0,02317793
-0,00086258864
0,018944284
-0,004090686
0,002812935
-0,045868322
-0,024271687
-0,016841726
0,04745845
0,033633787
-0,039499637
0,03809708
0,054766383
-0,043502267
-0,02684052
0,050567143
0,044844568
0,029017204
0,01551657
-0,04411942
0,02916917
0,0010229765
0,031084036
0,0012593799
0,014420799
-0,026815671
0,016277254
-0,017937828
0,02441228
-0,007528433
-0,0065754615
-0,042539746
-0,010282396
-0,041886505
-0,028799068
0,00030616042
0,050705142
-0,010950671
-0,007275913
0,022543434
-0,007839843
-0,018268894
0,008597435
-0,01763984
0,0048279422
-0,033314794
-0,012183697
-0,004011542
0,041256238
0,03735909
0,03403136
-0,0326523
-0,028347714
0,040875357
-0,024075972
0,040773936
-0,014941939
-0,013483583
0,018814227
0,060109913
-0,039118934
-0,01854416
-0,035312835
0,02449427
-0,041113682
-0,0074873087
-0,04180296
0,014762271
0,050497167
-0,013805087
0,0056870887
0,020503994
-0,033261415
-0,019160947
-0,0063827187
0,035193957
0,05027121
-0,0024231807
0,0050755213
-0,032739043
0,03158649
-0,035518754
0,03611078
-0,025333423
0,050817862
0,038355187
-0,027331645
0,03622186
0,0038645728
0,0062937215
-0,0035778175
0,0007995054
0,0694858
0,00056958094
0,06293791
-0,037122842
-0,04524904
-0,008162067
0,020259865
-0,030258019
0,013282065
-0,0139841195
-0,029506862
-0,04989261
-0,010633763
0,02626057
-0,018937355
-0,02538772
-0,016393121
-0,0080368435
-0,042922027
-0,01737252
0,02406146
0,0044876086
0,008070368
-0,009799775
-0,026099116
-0,028459236
0,027040591
0,0415859
0,023949692
0,032336686
-0,016344082
0,0012586681
0,025826463
-0,0064478796
-0,010872149
-0,0013412082
-0,01467137
0,035206262
0,016171204
0,018677942
0,041209657
-0,006490998
0,020796133
-0,037117183
0,017776433
0,022174656
0,0039131274
0,008268038
0,06771971
-0,011233204
0,0010816735
-0,023551049
0,02448293
-0,024636848
-0,013588303
-0,015968373
0,01930649
0,049509767
-0,017793795
-0,027827796
-0,040507454
-0,01692599
0,020838022
0,027300296
-0,0072930674
0,014540345
-0,036806963
0,0149579225
0,012946055
-0,0038477753
-0,027212877
0,017255053
0,0066314405
0,046448834
-0,00026243663
0,014828301
0,010796458
0,035236422
0,06405568
0,064168096
0,0003568924
-0,018668717
-0,021167554
0,039338097
-0,047765583
-6,28017e-05
-0,013933808
0,022174219
-0,028675705
0,0062164166
0,03626348
0,035357166
0,006563906
-0,024292005
-0,026268432
0,037998177
0,04149028
0,037681554
0,03772639
-0,008922317
-0,03558815
-0,033331424
0,06422972
0,025594227
0,037422653
0,00447239
-0,0073177717
-0,036197294
-0,011487123
-0,020116596
0,006057549
-0,03269286
-0,0070441174
-0,012681865
0,04706418
-0,008646296
-0,0035267705
0,035817478
-0,03664273
0,035495605
0,0118824225
0,04191351
0,0032801551
-0,0013302016
-0,022760557
0,041796874
0,029234076
-0,004983648
0,064365394
-0,036688585
0,036417086
0,030746337
-0,044919327
-0,0226507
0,03915786
-0,023671845
0,046365824
-0,04276966
-0,027152037
0,017464481
0,005485018
-0,01808612
0,053180717
0,00784865
0,049756657
0,019310664
0,012160367
-0,036978394
0,03887884
-0,0067414283
0,05543385
0,06921652
0,025962284
-0,012153173
0,0075287702
0,05295403
-0,023043314
-0,024517726
-0,018819971
0,026224429
-0,026936982
0,0075063235
-0,012427591
0,01077148
0,01855523
0,041422714
-0,035198905
-0,0053588143
-0,030080207
0,034853555
-0,033146054
0,025603138
-0,01996645
0,00790545
-0,012912916
0,03762577
0,063103035
-0,02754694
0,02122347
0,0146939745
0,0039069424
0,012382538
0,031654704
-0,04069324
0,020119209
-0,02152153
0,03394708
0,049624745
-0,024785228
0,057627153
0,059196748
0,0070241746
0,046474822
-0,009176838
0,009559161
0,01906421
-0,036287814
0,02776758
-0,015383673
0,023354042
-0,007516698
-0,004180258
-0,015982714
-0,0061380896
0,046086453
0,009151035
0,054209523
-0,021995254
-0,034229126
-0,042395424
0,025838982
0,03920923
-0,031293053
-0,018019814
-0,035786446
0,0068059033
0,036377244
0,014581534
-0,036921427
0,016883386
0,008833549
-0,01003295
0,02078905
-0,02484904
-0,03423809
-0,0054580835
0,0017705439
0,0062417053
-0,021014728
-0,04267505
0,0202518
-0,040296845
0,029512953
-0,053812794
0,0023676304
0,049577914
0,029203337
0,03671773
0,0046418076
0,01613099
-0,048250508
0,04331259
0,027074618
0,0259493
0,04233797
0,035953265
-0,029710067
-0,0004004242
0,036418896
0,009447047
-0,01664596
-3,444521e-05
-0,002652552
-0,012486487
0,06986044
0,0377587
-0,034115322
-0,04839527
0,030236287
0,032915197
0,025100794
-0,035142962
0,0125110485
0,006752614
0,02004053
0,02445975
-0,031097753
0,052550368
-0,024566827
-0,0113287335
0,012635611
-0,02386556
0,025057392
-0,03111507
-0,036524657
-0,010671774
0,0002069455
0,062965035
0,045505933
0,02903411
0,036235727
0,058456883
-0,014403147
0,015065946
0,021116715
0,059961177
0,016071955
0,043392297
0,04420414
0,021341952
0,010953986
0,010602382
-0,036080062
0,041856356
0,057219297
0,030878931
-0,041768428
0,052747317
0,018503925
-0,034425844
0,016228281
-0,023174727
-0,006111694
0,040438656
-0,0011546648
-0,008146384
-0,03516082
0,023449825
-0,0056309015
0,015178282
0,01263468
0,035293125
-0,028133262
0,037372578
0,054081168
0,0037736492
0,018695742
-0,00014407276
-0,012675712
0,028504474
-0,012520592
0,026402473
-0,002011758
-0,02766282
-0,0043862117
0,030240005
0,018999385
0,047002006
0,009964538
-0,026509851
-0,021268329
-0,014005608
-0,026128562
-0,0013766944
0,04643247
0,0063639786
-0,016918931
0,008030254
-0,027629528
-0,0321601
0,036220677
-0,0332057
0,06662427
0,022724446
-0,028425708
-0,0013171976
-0,014133954
0,013710506
-0,02250318
-0,014677489
0,014060435
-0,009660282
0,05015146
0,068376094
0,017755706
0,055073217
0,021023003
-0,02098596
0,0027229819
-0,02096188
-0,013907202
0,000787468
0,023152785
-0,011458769
0,0049544503
0,03389168
0,036170736
0,028880518
-0,007847004
0,022421077
0,026777152
0,0595452
-0,03362131
-0,030672818
0,020079367
0,04088986
0,009151634
0,021901429
-0,0017162637
0,072406635
-0,025899285
0,030980928
-0,008745021
-0,017905701
-0,040728413
-0,049411748
0,031246651
-0,012836758
0,02841026
-0,039320268
0,051866356
-0,035559565
-0,017088413
-0,043064125
-0,0062592984
-0,014459089
0,008935638
-0,009806851
-0,029056033
0,04951399
-0,027724588
0,043083932
-0,020823436
